Data,IdCircuito,NumeroGiro,NumeroPilota,Tempo,VelocitaMax,VelocitaMin
07-07-2024,12,42,44,00:01:34.022,345.03,298.48
07-07-2024,12,43,16,00:01:32.998,346.06,299.15
07-07-2024,12,43,44,00:01:34.174,345.92,298.98
07-07-2024,12,44,16,00:01:36.031,346.19,298.44
07-07-2024,12,44,44,00:01:31.614,345.21,298.33
07-07-2024,12,45,16,00:01:37.061,345.19,298.29
07-07-2024,12,45,44,00:01:32.459,346.69,298.86
07-07-2024,12,46,16,00:01:32.584,347.49,297.31
07-07-2024,12,46,44,00:01:33.838,344.96,298.97
07-07-2024,12,47,16,00:01:35.849,347.08,297.61
07-07-2024,12,47,44,00:01:32.992,346.76,297.86
07-07-2024,12,48,16,00:01:36.323,347.79,298.72
07-07-2024,12,48,44,00:01:31.433,345.27,297.7
07-07-2024,12,49,16,00:01:36.632,344.93,298.66
07-07-2024,12,49,44,00:01:33.710,346.45,298.25
07-07-2024,12,50,16,00:01:36.516,346.46,297.53
07-07-2024,12,50,44,00:01:37.623,346.19,297.71
07-07-2024,12,51,16,00:01:31.947,346.54,297.93
07-07-2024,12,51,44,00:01:32.356,347.53,298.08
07-07-2024,12,52,16,00:01:32.621,346.51,297.8
07-07-2024,12,52,44,00:01:33.433,347.76,298.42
21-07-2024,13,1,16,00:01:30.234,312.83,265.34
21-07-2024,13,1,44,00:01:32.870,312.25,266.5
21-07-2024,13,2,16,00:01:29.099,312.41,266.39
21-07-2024,13,2,44,00:01:28.615,311.16,265.21
21-07-2024,13,3,16,00:01:31.066,310.99,266.95
21-07-2024,13,3,44,00:01:31.694,310.92,265.49
21-07-2024,13,4,16,00:01:26.444,311.31,267.07
21-07-2024,13,4,44,00:01:28.596,312.88,265.75
21-07-2024,13,5,16,00:01:32.933,312.1,265.74
21-07-2024,13,5,44,00:01:28.730,312.71,266.53
21-07-2024,13,6,16,00:01:28.393,312.0,266.85
21-07-2024,13,6,44,00:01:33.724,311.75,266.29
21-07-2024,13,7,16,00:01:31.745,312.97,266.59
21-07-2024,13,7,44,00:01:29.653,312.87,265.89
21-07-2024,13,8,16,00:01:30.799,312.83,266.85
21-07-2024,13,8,44,00:01:32.727,310.9,265.58
21-07-2024,13,9,16,00:01:30.316,312.65,267.11
21-07-2024,13,9,44,00:01:26.780,311.07,266.95
21-07-2024,13,10,16,00:01:30.299,312.0,266.97
21-07-2024,13,10,44,00:01:28.132,312.03,267.04
21-07-2024,13,11,16,00:01:28.936,312.36,265.97
21-07-2024,13,11,44,00:01:26.915,312.71,266.47
21-07-2024,13,12,16,00:01:31.745,314.14,266.51
21-07-2024,13,12,44,00:01:32.962,313.48,266.71
21-07-2024,13,13,16,00:01:33.712,312.64,267.52
21-07-2024,13,13,44,00:01:28.415,312.66,267.61
21-07-2024,13,14,16,00:01:33.108,312.67,267.32
21-07-2024,13,14,44,00:01:26.457,314.06,266.02
21-07-2024,13,15,16,00:01:29.903,314.44,266.68
21-07-2024,13,15,44,00:01:31.658,312.57,267.31
21-07-2024,13,16,16,00:01:33.379,313.99,267.02
21-07-2024,13,16,44,00:01:32.593,312.14,266.59
21-07-2024,13,17,16,00:01:30.192,312.27,267.32
21-07-2024,13,17,44,00:01:28.668,312.51,266.75
21-07-2024,13,18,16,00:01:28.540,312.17,266.73
21-07-2024,13,18,44,00:01:32.424,314.66,266.82
21-07-2024,13,19,16,00:01:29.606,313.77,266.93
21-07-2024,13,19,44,00:01:32.951,313.62,267.17
21-07-2024,13,20,16,00:01:27.695,314.15,266.94
21-07-2024,13,20,44,00:01:28.810,313.42,266.79
21-07-2024,13,21,16,00:01:31.391,314.14,267.79
21-07-2024,13,21,44,00:01:32.421,314.18,266.53
21-07-2024,13,22,16,00:01:29.007,313.8,266.37
21-07-2024,13,22,44,00:01:31.584,312.92,267.79
21-07-2024,13,23,16,00:01:29.745,314.05,266.55
21-07-2024,13,23,44,00:01:32.700,315.22,267.47
21-07-2024,13,24,16,00:01:33.525,314.45,267.43
21-07-2024,13,24,44,00:01:28.396,315.27,267.58
21-07-2024,13,25,16,00:01:30.698,315.09,266.78
21-07-2024,13,25,44,00:01:29.266,314.33,267.18
21-07-2024,13,26,16,00:01:28.659,312.86,267.4
21-07-2024,13,26,44,00:01:28.819,313.82,266.37
21-07-2024,13,27,16,00:01:27.903,314.65,266.74
21-07-2024,13,27,44,00:01:30.715,313.3,267.55
21-07-2024,13,28,16,00:01:28.742,313.99,268.28
21-07-2024,13,28,44,00:01:32.075,314.23,266.77
21-07-2024,13,29,16,00:01:27.391,314.93,267.97
21-07-2024,13,29,44,00:01:33.031,313.83,266.66
21-07-2024,13,30,16,00:01:32.658,314.67,266.57
21-07-2024,13,30,44,00:01:28.924,314.64,266.53
21-07-2024,13,31,16,00:01:31.295,313.17,268.15
21-07-2024,13,31,44,00:01:28.361,314.18,267.74
21-07-2024,13,32,16,00:01:29.379,313.58,267.97
21-07-2024,13,32,44,00:01:30.159,313.27,267.29
21-07-2024,13,33,16,00:01:29.266,313.69,267.18
21-07-2024,13,33,44,00:01:28.972,315.92,267.96
21-07-2024,13,34,16,00:01:28.340,316.13,268.27
21-07-2024,13,34,44,00:01:33.474,313.47,267.38
21-07-2024,13,35,16,00:01:32.739,314.7,267.52
21-07-2024,13,35,44,00:01:32.266,315.92,266.88
21-07-2024,13,36,16,00:01:26.426,316.27,268.11
21-07-2024,13,36,44,00:01:28.376,315.65,268.12
21-07-2024,13,37,16,00:01:27.239,313.71,268.3
21-07-2024,13,37,44,00:01:29.507,314.52,267.62
21-07-2024,13,38,16,00:01:31.076,316.35,268.51
21-07-2024,13,38,44,00:01:26.825,315.62,267.57
21-07-2024,13,39,16,00:01:32.924,315.57,268.68
21-07-2024,13,39,44,00:01:27.751,316.71,268.09
21-07-2024,13,40,16,00:01:33.253,314.33,268.98
21-07-2024,13,40,44,00:01:30.474,315.79,267.7
21-07-2024,13,41,16,00:01:31.695,316.26,268.25
21-07-2024,13,41,44,00:01:30.637,314.34,267.1
21-07-2024,13,42,16,00:01:33.352,317.16,268.44
21-07-2024,13,42,44,00:01:33.561,316.0,268.85
21-07-2024,13,43,16,00:01:27.918,314.92,269.06
21-07-2024,13,43,44,00:01:29.870,316.57,267.63
21-07-2024,13,44,16,00:01:33.605,314.7,268.09
21-07-2024,13,44,44,00:01:33.680,316.7,268.4
21-07-2024,13,45,16,00:01:32.944,315.71,267.5
21-07-2024,13,45,44,00:01:33.299,316.35,268.7
21-07-2024,13,46,16,00:01:29.798,315.39,267.83
21-07-2024,13,46,44,00:01:30.070,317.07,268.12
21-07-2024,13,47,16,00:01:33.102,314.99,268.22
21-07-2024,13,47,44,00:01:26.936,317.56,268.33
21-07-2024,13,48,16,00:01:28.951,315.38,267.66
21-07-2024,13,48,44,00:01:30.400,315.31,268.17
21-07-2024,13,49,16,00:01:32.659,317.27,268.03
21-07-2024,13,49,44,00:01:31.408,315.78,269.08
21-07-2024,13,50,16,00:01:27.123,317.73,267.86
21-07-2024,13,50,44,00:01:30.575,316.26,268.62
21-07-2024,13,51,16,00:01:33.375,317.14,268.57
21-07-2024,13,51,44,00:01:30.055,317.26,269.49
21-07-2024,13,52,16,00:01:32.840,315.25,268.9
21-07-2024,13,52,44,00:01:29.858,317.51,268.94
21-07-2024,13,53,16,00:01:32.222,318.19,269.36
21-07-2024,13,53,44,00:01:31.828,316.82,269.46
21-07-2024,13,54,16,00:01:33.763,318.04,269.41
21-07-2024,13,54,44,00:01:33.302,317.88,269.26
21-07-2024,13,55,16,00:01:26.775,315.97,269.08
21-07-2024,13,55,44,00:01:28.355,317.52,269.68
21-07-2024,13,56,16,00:01:32.346,317.22,268.37
21-07-2024,13,56,44,00:01:28.498,316.39,268.01
21-07-2024,13,57,16,00:01:30.688,316.92,269.83
21-07-2024,13,57,44,00:01:29.819,316.67,268.79
21-07-2024,13,58,16,00:01:31.620,318.0,269.04
21-07-2024,13,58,44,00:01:32.873,316.19,268.61
21-07-2024,13,59,16,00:01:33.536,316.14,269.57
21-07-2024,13,59,44,00:01:28.668,318.01,269.92
21-07-2024,13,60,16,00:01:27.716,317.5,269.69
21-07-2024,13,60,44,00:01:29.153,316.59,269.03
21-07-2024,13,61,16,00:01:27.540,318.54,268.81
21-07-2024,13,61,44,00:01:26.468,318.33,269.12
21-07-2024,13,62,16,00:01:26.358,317.89,268.36
21-07-2024,13,62,44,00:01:28.620,318.01,268.78
21-07-2024,13,63,16,00:01:28.281,316.86,270.14
21-07-2024,13,63,44,00:01:29.995,316.56,269.73
21-07-2024,13,64,16,00:01:32.820,319.11,268.74
21-07-2024,13,64,44,00:01:30.759,318.72,268.22
21-07-2024,13,65,16,00:01:28.394,318.95,269.08
21-07-2024,13,65,44,00:01:27.417,318.23,268.77
21-07-2024,13,66,16,00:01:30.944,318.46,268.59
21-07-2024,13,66,44,00:01:32.966,319.1,269.53
21-07-2024,13,67,16,00:01:27.078,319.54,269.99
21-07-2024,13,67,44,00:01:29.498,318.13,269.34
21-07-2024,13,68,16,00:01:27.563,319.24,269.81
21-07-2024,13,68,44,00:01:32.771,317.51,270.22
21-07-2024,13,69,16,00:01:31.825,317.65,270.28
21-07-2024,13,69,44,00:01:33.239,317.27,268.64
21-07-2024,13,70,16,00:01:31.591,317.55,269.01
21-07-2024,13,70,44,00:01:28.096,317.8,268.63
28-07-2024,14,1,16,00:01:52.832,360.37,311.36
28-07-2024,14,1,44,00:01:51.632,361.98,311.45
28-07-2024,14,2,16,00:01:57.516,360.54,311.97
28-07-2024,14,2,44,00:01:55.328,360.29,311.2
28-07-2024,14,3,16,00:01:57.542,362.46,311.31
28-07-2024,14,3,44,00:01:51.257,361.9,310.61
28-07-2024,14,4,16,00:01:56.451,363.01,312.04
28-07-2024,14,4,44,00:01:50.334,361.5,311.82
28-07-2024,14,5,16,00:01:54.516,362.31,311.63
28-07-2024,14,5,44,00:01:55.549,360.54,310.44
28-07-2024,14,6,16,00:01:51.832,362.94,310.46
28-07-2024,14,6,44,00:01:58.498,362.97,311.06
28-07-2024,14,7,16,00:01:51.810,362.19,310.42
28-07-2024,14,7,44,00:01:54.676,361.89,311.27
28-07-2024,14,8,16,00:01:53.680,361.47,311.61
28-07-2024,14,8,44,00:01:55.721,361.72,310.98
28-07-2024,14,9,16,00:01:54.572,363.84,310.77
28-07-2024,14,9,44,00:01:57.286,361.83,312.24
28-07-2024,14,10,16,00:01:57.073,362.77,311.45
28-07-2024,14,10,44,00:01:51.396,361.02,312.48
28-07-2024,14,11,16,00:01:51.275,362.42,310.79
28-07-2024,14,11,44,00:01:50.829,361.93,311.69
28-07-2024,14,12,16,00:01:52.379,362.24,310.98
28-07-2024,14,12,44,00:01:50.352,361.7,311.23
28-07-2024,14,13,16,00:01:53.371,363.57,312.08
28-07-2024,14,13,44,00:01:54.798,363.47,312.07
28-07-2024,14,14,16,00:01:55.224,363.19,311.38
28-07-2024,14,14,44,00:01:55.587,362.89,311.13
28-07-2024,14,15,16,00:01:51.159,363.39,311.95
28-07-2024,14,15,44,00:01:53.337,364.34,312.13
28-07-2024,14,16,16,00:01:56.477,362.27,310.8
28-07-2024,14,16,44,00:01:56.617,363.28,311.95
28-07-2024,14,17,16,00:01:50.299,364.52,312.32
28-07-2024,14,17,44,00:01:57.078,362.64,310.95
28-07-2024,14,18,16,00:01:50.227,362.71,311.04
28-07-2024,14,18,44,00:01:55.813,363.67,312.39
28-07-2024,14,19,16,00:01:51.117,363.49,312.56
28-07-2024,14,19,44,00:01:57.308,364.12,312.79
28-07-2024,14,20,16,00:01:57.655,364.63,312.12
28-07-2024,14,20,44,00:01:54.316,363.49,312.1
28-07-2024,14,21,16,00:01:55.665,363.29,312.61
28-07-2024,14,21,44,00:01:50.754,364.22,311.25
28-07-2024,14,22,16,00:01:55.091,365.19,312.1
28-07-2024,14,22,44,00:01:52.498,364.67,311.18
28-07-2024,14,23,16,00:01:57.427,363.87,311.95
28-07-2024,14,23,44,00:01:58.433,364.11,312.08
28-07-2024,14,24,16,00:01:57.578,365.21,311.7
28-07-2024,14,24,44,00:01:57.995,363.87,312.02
28-07-2024,14,25,16,00:01:57.243,364.46,313.07
28-07-2024,14,25,44,00:01:50.126,364.34,313.0
28-07-2024,14,26,16,00:01:50.727,364.78,311.82
28-07-2024,14,26,44,00:01:50.896,364.55,311.85
28-07-2024,14,27,16,00:01:51.878,365.7,313.2
28-07-2024,14,27,44,00:01:54.132,364.9,312.96
28-07-2024,14,28,16,00:01:53.915,363.37,313.1
28-07-2024,14,28,44,00:01:57.218,363.33,312.83
28-07-2024,14,29,16,00:01:51.444,363.18,313.42
28-07-2024,14,29,44,00:01:55.004,364.04,311.87
28-07-2024,14,30,16,00:01:52.052,363.08,312.57
28-07-2024,14,30,44,00:01:54.484,364.76,312.07
28-07-2024,14,31,16,00:01:52.606,364.05,311.56
28-07-2024,14,31,44,00:01:56.563,365.25,312.51
28-07-2024,14,32,16,00:01:55.283,365.82,313.3
28-07-2024,14,32,44,00:01:50.879,364.19,311.79
28-07-2024,14,33,16,00:01:51.417,364.34,312.88
28-07-2024,14,33,44,00:01:58.016,365.66,313.46
28-07-2024,14,34,16,00:01:52.798,364.6,312.99
28-07-2024,14,34,44,00:01:53.984,365.23,312.23
28-07-2024,14,35,16,00:01:55.930,364.84,312.74
28-07-2024,14,35,44,00:01:51.283,365.18,312.02
28-07-2024,14,36,16,00:01:51.076,364.32,312.38
28-07-2024,14,36,44,00:01:51.099,365.33,312.61
28-07-2024,14,37,16,00:01:58.140,366.08,312.78
28-07-2024,14,37,44,00:01:54.251,365.31,312.21
28-07-2024,14,38,16,00:01:56.356,365.3,311.97
28-07-2024,14,38,44,00:01:56.670,364.89,313.13
28-07-2024,14,39,16,00:01:55.781,366.12,313.81
28-07-2024,14,39,44,00:01:54.132,365.0,312.13
28-07-2024,14,40,16,00:01:58.024,364.82,313.62
28-07-2024,14,40,44,00:01:52.480,365.01,312.62
28-07-2024,14,41,16,00:01:58.031,364.29,312.84
28-07-2024,14,41,44,00:01:54.283,365.04,312.77
28-07-2024,14,42,16,00:01:57.998,366.9,313.52
28-07-2024,14,42,44,00:01:56.203,365.3,313.6
28-07-2024,14,43,16,00:01:55.045,366.72,312.21
28-07-2024,14,43,44,00:01:50.525,366.85,312.7
28-07-2024,14,44,16,00:01:56.772,364.9,313.55
28-07-2024,14,44,44,00:01:58.182,366.89,313.04
25-08-2024,15,1,16,00:01:18.771,310.86,260.31
25-08-2024,15,1,44,00:01:16.385,312.55,260.34
25-08-2024,15,2,16,00:01:15.819,312.68,260.79
25-08-2024,15,2,44,00:01:18.262,310.67,262.07
25-08-2024,15,3,16,00:01:18.608,313.22,261.82
25-08-2024,15,3,44,00:01:19.841,312.85,261.31
25-08-2024,15,4,16,00:01:14.658,313.15,261.74
25-08-2024,15,4,44,00:01:18.783,313.37,262.18
25-08-2024,15,5,16,00:01:17.453,312.64,262.01
25-08-2024,15,5,44,00:01:16.733,310.83,261.93
25-08-2024,15,6,16,00:01:18.612,313.0,261.72
25-08-2024,15,6,44,00:01:15.260,310.8,261.42
25-08-2024,15,7,16,00:01:14.719,313.38,261.85
25-08-2024,15,7,44,00:01:17.141,313.01,262.0
25-08-2024,15,8,16,00:01:16.054,311.88,260.64
25-08-2024,15,8,44,00:01:13.715,311.54,260.91
25-08-2024,15,9,16,00:01:15.936,311.89,261.97
25-08-2024,15,9,44,00:01:13.626,311.03,261.05
25-08-2024,15,10,16,00:01:14.644,312.27,261.14
25-08-2024,15,10,44,00:01:16.253,311.02,260.79
25-08-2024,15,11,16,00:01:15.128,313.41,262.09
25-08-2024,15,11,44,00:01:17.177,311.47,261.0
25-08-2024,15,12,16,00:01:13.787,311.98,260.6
25-08-2024,15,12,44,00:01:15.698,313.81,261.62
25-08-2024,15,13,16,00:01:14.760,314.25,260.75
25-08-2024,15,13,44,00:01:15.305,313.99,260.68
25-08-2024,15,14,16,00:01:19.522,314.16,262.18
25-08-2024,15,14,44,00:01:15.885,313.52,260.84
25-08-2024,15,15,16,00:01:15.340,313.67,260.94
25-08-2024,15,15,44,00:01:14.293,312.15,261.88
25-08-2024,15,16,16,00:01:18.093,312.69,260.85
25-08-2024,15,16,44,00:01:19.454,312.41,262.31
25-08-2024,15,17,16,00:01:15.801,314.21,260.87
25-08-2024,15,17,44,00:01:16.477,312.94,260.96
25-08-2024,15,18,16,00:01:19.867,314.35,261.75
25-08-2024,15,18,44,00:01:15.099,314.56,262.06
25-08-2024,15,19,16,00:01:19.087,313.34,262.84
25-08-2024,15,19,44,00:01:15.430,314.52,262.72
25-08-2024,15,20,16,00:01:15.212,312.67,262.55
25-08-2024,15,20,44,00:01:13.561,312.64,262.44
25-08-2024,15,21,16,00:01:16.944,312.92,262.15
25-08-2024,15,21,44,00:01:18.887,313.64,261.92
25-08-2024,15,22,16,00:01:17.418,314.68,262.5
25-08-2024,15,22,44,00:01:19.805,313.69,262.21
25-08-2024,15,23,16,00:01:16.552,314.91,261.81
25-08-2024,15,23,44,00:01:16.837,315.0,262.29
25-08-2024,15,24,16,00:01:19.173,313.61,261.35
25-08-2024,15,24,44,00:01:17.513,313.56,262.74
25-08-2024,15,25,16,00:01:16.968,315.03,261.3
25-08-2024,15,25,44,00:01:19.242,314.98,262.54
25-08-2024,15,26,16,00:01:14.368,315.07,262.58
25-08-2024,15,26,44,00:01:15.828,313.94,262.64
25-08-2024,15,27,16,00:01:13.771,313.69,262.14
25-08-2024,15,27,44,00:01:17.197,313.86,263.32
25-08-2024,15,28,16,00:01:19.481,314.98,262.27
25-08-2024,15,28,44,00:01:17.248,314.13,263.18
25-08-2024,15,29,16,00:01:19.774,313.65,262.69
25-08-2024,15,29,44,00:01:13.668,314.31,262.11
25-08-2024,15,30,16,00:01:14.521,314.06,262.91
25-08-2024,15,30,44,00:01:15.290,315.85,263.35
25-08-2024,15,31,16,00:01:16.141,314.91,261.82
25-08-2024,15,31,44,00:01:19.638,315.85,262.12
25-08-2024,15,32,16,00:01:16.908,315.12,263.47
25-08-2024,15,32,44,00:01:19.802,313.93,263.3
25-08-2024,15,33,16,00:01:14.096,315.63,262.96
25-08-2024,15,33,44,00:01:15.763,314.89,262.63
25-08-2024,15,34,16,00:01:16.578,316.02,261.71
25-08-2024,15,34,44,00:01:18.760,315.69,262.16
25-08-2024,15,35,16,00:01:19.513,313.69,263.22
25-08-2024,15,35,44,00:01:14.316,316.2,263.67
25-08-2024,15,36,16,00:01:17.700,314.09,263.73
25-08-2024,15,36,44,00:01:15.480,315.31,262.56
25-08-2024,15,37,16,00:01:19.325,313.91,262.39
25-08-2024,15,37,44,00:01:14.814,315.3,262.87
25-08-2024,15,38,16,00:01:16.364,315.62,263.69
25-08-2024,15,38,44,00:01:15.671,314.17,262.01
25-08-2024,15,39,16,00:01:18.355,314.63,263.53
25-08-2024,15,39,44,00:01:15.704,316.31,262.18
25-08-2024,15,40,16,00:01:16.679,316.01,263.58
25-08-2024,15,40,44,00:01:14.382,314.87,263.58
25-08-2024,15,41,16,00:01:19.920,315.94,263.45
25-08-2024,15,41,44,00:01:18.513,316.69,262.49
25-08-2024,15,42,16,00:01:18.733,316.18,262.57
25-08-2024,15,42,44,00:01:19.989,315.68,263.39
25-08-2024,15,43,16,00:01:17.013,316.0,263.5
25-08-2024,15,43,44,00:01:19.718,316.95,263.93
25-08-2024,15,44,16,00:01:19.694,314.74,262.92
25-08-2024,15,44,44,00:01:16.100,315.18,263.71
25-08-2024,15,45,16,00:01:19.186,317.48,262.45
25-08-2024,15,45,44,00:01:17.097,317.12,262.43
25-08-2024,15,46,16,00:01:13.593,315.66,262.74
25-08-2024,15,46,44,00:01:17.030,315.22,262.86
25-08-2024,15,47,16,00:01:19.777,317.64,263.41
25-08-2024,15,47,44,00:01:19.034,317.2,262.42
25-08-2024,15,48,16,00:01:19.933,315.71,263.26
25-08-2024,15,48,44,00:01:13.828,315.82,263.91
25-08-2024,15,49,16,00:01:19.543,316.2,263.81
25-08-2024,15,49,44,00:01:16.939,315.4,263.71
25-08-2024,15,50,16,00:01:14.816,315.18,263.55
25-08-2024,15,50,44,00:01:18.620,315.21,264.05
25-08-2024,15,51,16,00:01:19.817,317.94,263.1
25-08-2024,15,51,44,00:01:15.067,318.09,264.18
25-08-2024,15,52,16,00:01:16.677,317.87,264.44
25-08-2024,15,52,44,00:01:19.191,315.44,264.36
25-08-2024,15,53,16,00:01:16.206,318.28,264.53
25-08-2024,15,53,44,00:01:16.885,316.98,264.26
25-08-2024,15,54,16,00:01:14.855,317.97,262.91
25-08-2024,15,54,44,00:01:15.352,317.37,264.07
25-08-2024,15,55,16,00:01:15.361,315.62,263.1
25-08-2024,15,55,44,00:01:13.527,315.61,263.95
25-08-2024,15,56,16,00:01:18.549,317.62,264.78
25-08-2024,15,56,44,00:01:14.510,315.78,263.15
25-08-2024,15,57,16,00:01:18.378,318.16,263.01
25-08-2024,15,57,44,00:01:19.192,316.02,263.82
25-08-2024,15,58,16,00:01:13.846,318.61,264.87
25-08-2024,15,58,44,00:01:15.596,316.86,263.55
25-08-2024,15,59,16,00:01:16.097,316.49,264.41
25-08-2024,15,59,44,00:01:16.930,317.2,263.14
25-08-2024,15,60,16,00:01:14.170,318.77,263.96
25-08-2024,15,60,44,00:01:15.953,317.97,263.64
25-08-2024,15,61,16,00:01:19.343,317.45,264.91
25-08-2024,15,61,44,00:01:16.266,318.24,263.78
25-08-2024,15,62,16,00:01:17.709,318.05,264.75
25-08-2024,15,62,44,00:01:17.078,316.3,263.91
25-08-2024,15,63,16,00:01:15.950,318.11,264.23
25-08-2024,15,63,44,00:01:15.144,317.84,264.02
25-08-2024,15,64,16,00:01:13.710,318.14,264.31
25-08-2024,15,64,44,00:01:19.650,318.65,264.77
25-08-2024,15,65,16,00:01:17.114,317.28,263.45
25-08-2024,15,65,44,00:01:14.370,318.87,264.57
25-08-2024,15,66,16,00:01:16.493,317.3,263.53
25-08-2024,15,66,44,00:01:19.290,318.78,264.09
25-08-2024,15,67,16,00:01:16.930,319.64,263.47
25-08-2024,15,67,44,00:01:19.674,319.3,264.97
25-08-2024,15,68,16,00:01:19.185,317.85,263.96
25-08-2024,15,68,44,00:01:15.427,319.37,263.53
25-08-2024,15,69,16,00:01:16.834,319.65,264.05
25-08-2024,15,69,44,00:01:19.030,317.43,264.13
25-08-2024,15,70,16,00:01:19.370,319.68,263.7
25-08-2024,15,70,44,00:01:19.084,317.33,264.15
25-08-2024,15,71,16,00:01:15.177,319.58,265.51
25-08-2024,15,71,44,00:01:18.432,319.71,265.04
25-08-2024,15,72,16,00:01:16.147,318.12,263.96
25-08-2024,15,72,44,00:01:15.403,319.37,264.63
01-09-2024,16,1,16,00:01:20.683,357.93,310.85
01-09-2024,16,1,44,00:01:23.188,356.46,310.3
01-09-2024,16,2,16,00:01:22.070,358.04,311.9
01-09-2024,16,2,44,00:01:23.918,356.47,311.05
01-09-2024,16,3,16,00:01:24.731,357.14,310.55
01-09-2024,16,3,44,00:01:20.097,357.17,311.44
01-09-2024,16,4,16,00:01:22.287,355.43,310.55
01-09-2024,16,4,44,00:01:24.362,358.07,310.81
01-09-2024,16,5,16,00:01:24.132,357.47,312.04
01-09-2024,16,5,44,00:01:24.933,358.16,310.32
01-09-2024,16,6,16,00:01:18.766,355.61,311.27
01-09-2024,16,6,44,00:01:24.355,355.77,311.01
01-09-2024,16,7,16,00:01:23.177,357.79,310.56
01-09-2024,16,7,44,00:01:21.084,358.41,311.02
01-09-2024,16,8,16,00:01:25.322,358.03,311.13
01-09-2024,16,8,44,00:01:18.433,356.3,311.32
01-09-2024,16,9,16,00:01:20.331,356.07,310.55
01-09-2024,16,9,44,00:01:24.990,356.19,312.44
01-09-2024,16,10,16,00:01:24.921,357.53,311.16
01-09-2024,16,10,44,00:01:21.659,358.04,312.18
01-09-2024,16,11,16,00:01:25.471,358.76,311.25
01-09-2024,16,11,44,00:01:19.013,356.69,310.59
01-09-2024,16,12,16,00:01:21.543,356.24,311.71
01-09-2024,16,12,44,00:01:20.677,357.86,311.42
01-09-2024,16,13,16,00:01:20.402,356.48,311.51
01-09-2024,16,13,44,00:01:24.399,356.48,311.39
01-09-2024,16,14,16,00:01:21.865,358.38,312.26
01-09-2024,16,14,44,00:01:23.694,358.7,312.54
01-09-2024,16,15,16,00:01:20.992,359.27,311.0
01-09-2024,16,15,44,00:01:19.737,358.87,311.95
01-09-2024,16,16,16,00:01:25.290,359.55,312.02
01-09-2024,16,16,44,00:01:23.706,357.08,311.32
01-09-2024,16,17,16,00:01:23.471,358.97,311.96
01-09-2024,16,17,44,00:01:21.656,358.64,312.7
01-09-2024,16,18,16,00:01:24.319,359.03,311.04
01-09-2024,16,18,44,00:01:22.745,357.38,310.92
01-09-2024,16,19,16,00:01:21.893,359.21,312.21
01-09-2024,16,19,44,00:01:18.668,358.42,312.57
01-09-2024,16,20,16,00:01:22.481,359.45,311.61
01-09-2024,16,20,44,00:01:22.998,357.46,312.24
01-09-2024,16,21,16,00:01:21.269,359.09,311.93
01-09-2024,16,21,44,00:01:23.789,359.73,312.48
01-09-2024,16,22,16,00:01:23.712,357.35,312.51
01-09-2024,16,22,44,00:01:25.334,359.3,311.6
01-09-2024,16,23,16,00:01:18.825,359.17,312.44
01-09-2024,16,23,44,00:01:18.703,360.06,312.04
01-09-2024,16,24,16,00:01:22.308,360.39,312.95
01-09-2024,16,24,44,00:01:24.545,359.14,312.96
01-09-2024,16,25,16,00:01:18.441,360.0,311.75
01-09-2024,16,25,44,00:01:19.459,357.65,311.55
01-09-2024,16,26,16,00:01:21.019,357.8,311.7
01-09-2024,16,26,44,00:01:20.108,358.15,311.55
01-09-2024,16,27,16,00:01:23.915,358.2,312.27
01-09-2024,16,27,44,00:01:23.269,360.23,311.64
01-09-2024,16,28,16,00:01:22.066,359.39,312.81
01-09-2024,16,28,44,00:01:21.519,360.34,312.32
01-09-2024,16,29,16,00:01:18.096,358.68,312.18
01-09-2024,16,29,44,00:01:21.685,360.5,311.46
01-09-2024,16,30,16,00:01:20.670,360.97,312.61
01-09-2024,16,30,44,00:01:23.971,360.1,312.55
01-09-2024,16,31,16,00:01:19.769,359.94,313.0
01-09-2024,16,31,44,00:01:20.939,360.4,313.34
01-09-2024,16,32,16,00:01:24.840,360.94,313.54
01-09-2024,16,32,44,00:01:20.948,360.02,312.61
01-09-2024,16,33,16,00:01:24.754,359.72,312.75
01-09-2024,16,33,44,00:01:25.155,358.57,311.81
01-09-2024,16,34,16,00:01:20.176,359.65,313.68
01-09-2024,16,34,44,00:01:23.569,359.1,313.43
01-09-2024,16,35,16,00:01:20.439,361.03,312.3
01-09-2024,16,35,44,00:01:22.751,359.2,312.17
01-09-2024,16,36,16,00:01:24.070,359.07,312.25
01-09-2024,16,36,44,00:01:24.325,359.74,312.75
01-09-2024,16,37,16,00:01:20.986,359.82,313.75
01-09-2024,16,37,44,00:01:20.501,359.66,313.15
01-09-2024,16,38,16,00:01:18.951,359.98,313.43
01-09-2024,16,38,44,00:01:21.100,361.0,313.13
01-09-2024,16,39,16,00:01:19.100,360.72,312.55
01-09-2024,16,39,44,00:01:18.379,359.35,313.16
01-09-2024,16,40,16,00:01:21.977,359.66,313.31
01-09-2024,16,40,44,00:01:21.019,361.23,312.82
01-09-2024,16,41,16,00:01:24.584,361.76,313.84
01-09-2024,16,41,44,00:01:25.379,359.51,313.51
01-09-2024,16,42,16,00:01:20.121,359.55,313.47
01-09-2024,16,42,44,00:01:19.513,359.52,312.25
01-09-2024,16,43,16,00:01:18.378,359.74,314.04
01-09-2024,16,43,44,00:01:18.840,361.83,313.41
01-09-2024,16,44,16,00:01:25.183,360.95,314.0
01-09-2024,16,44,44,00:01:19.468,360.87,312.8
